time,acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z,magnet_x,magnet_y,magnet_z,rv_w,rv_x,rv_y,rv_z
88152329660537,0.73549384,1.0489537,8.866604,0.060781047,-0.083993904,0.02932151,-15.225,38.175,-49.100002,0.9973849,0.053498004,-0.026162377,-0.040948723
88152349820693,0.5883353,1.0447662,9.103194,-0.02367101,-0.07834341,0.102472566,-15.3875,38.2,-49.162502,0.9973463,0.053933393,-0.026986375,-0.040783726
88152379999026,0.3702893,0.9553344,10.096814,-0.018784093,-0.037262753,0.24556763,-15.5375,38.2,-49.1875,0.99743414,0.05333397,-0.028377607,-0.03840969
88152400511422,0.51864433,1.1766706,10.293026,0.075594515,-0.032070402,0.38805184,-15.575,38.1375,-49.225002,0.9975125,0.054096438,-0.029007822,-0.03465486
88152420838506,0.8467601,1.4760724,10.514661,0.18936808,-0.077121675,0.46624255,-15.5125,38.075,-49.3375,0.997523,0.05601445,-0.030207902,-0.029962232
88152448691058,1.1350952,1.6905292,10.750054,0.3252855,-0.037110034,0.42088583,-15.2875,37.95,-49.4375,0.99745804,0.05877201,-0.03127765,-0.025398841
88152468317724,1.3633107,1.6142579,10.688439,0.29260424,-0.011606431,0.34070984,-15.1875,37.9,-49.425,0.99730694,0.06301123,-0.032015953,-0.019583063
88152497950589,1.1099706,1.2122638,11.175379,0.2310596,6.108648E-4,0.297033,-15.0375,37.787502,-49.412502,0.99712723,0.06711481,-0.032459456,-0.013389394
88152518805433,0.9921241,1.0689936,11.446366,0.21181737,7.6358096E-4,0.28787002,-14.825,37.662502,-49.4,0.9970101,0.06913567,-0.032902196,-0.010417541
88152547473974,1.035494,1.5391831,12.354143,0.2525926,0.014355322,0.34727663,-14.375,37.4375,-49.5625,0.996862,0.071470894,-0.033204023,-0.0074512903
88152567565589,1.8038892,1.8484555,11.810674,0.3243692,0.15042545,0.33063057,-14.1375,37.287502,-49.625,0.99669313,0.07448811,-0.032100085,-0.004898048
88152588074287,1.7700906,2.0219352,10.542776,0.3263545,0.2855793,0.1310305,-13.9375,37.125,-49.7375,0.99655,0.07751907,-0.029520074,-0.0027268443
88152614673714,0.9182457,1.8065811,9.712168,0.018631376,0.15958843,-0.36193737,-13.712501,36.9625,-49.8875,0.9964993,0.07969705,-0.024802813,-0.0047277627
88152634277568,-0.32273194,0.99930257,9.660124,-0.08872811,0.1574504,-0.36422813,-13.525001,36.775,-50.0125,0.9965811,0.0788801,-0.023081299,-0.00845023
88152664260224,-1.6444674,-0.93529457,8.936594,-0.15546508,0.09880738,-0.1631009,-13.2,36.475002,-50.5625,0.996715,0.07726424,-0.022165764,-0.009905011
88152684954495,-1.3157533,-1.2436695,9.242577,-0.2037234,-0.09544762,0.12064579,-13.0375,36.3625,-50.6375,0.99686694,0.07508207,-0.023526974,-0.008093547
88152705715016,-0.6756733,-0.9239286,10.012467,-0.18875721,-0.23976442,0.37400195,-12.95,36.275,-50.625,0.996953,0.073306955,-0.0262366,-0.004732488
88152737963870,0.605085,0.052342996,10.069297,0.062613636,-0.12797616,0.58032155,-12.875,36.275,-50.65,0.99685276,0.07310667,-0.03034939,0.004355362
88152764961995,1.018146,0.39391842,9.310772,0.18814635,-0.0070249448,0.56718796,-12.825,36.3,-50.662502,0.99667925,0.07492642,-0.030558812,0.009096492
88152787186943,1.1210374,0.66011995,8.5346,0.27366742,0.055588696,0.45249808,-12.6875,36.325,-50.675,0.99644244,0.077365525,-0.030253004,0.014206908
88152817673089,1.1715858,1.2975081,7.824829,0.22953244,-0.003817905,0.3733911,-12.3625,36.375,-50.537502,0.9959126,0.08174939,-0.030499507,0.023342576
88152854156110,1.1207383,1.4718851,8.581859,0.0772744,-0.0010690134,0.13912445,-12.0,36.287502,-50.7625,0.995685,0.083286494,-0.03084251,0.026899267
88152877286578,0.75673014,1.3561323,8.856435,0.030237807,0.055435978,0.04703659,-11.8125,36.1875,-50.850002,0.9956825,0.0833977,-0.030242905,0.027324669
88152898687776,0.56859446,1.1883355,9.250952,0.02932151,0.06627883,0.009162972,-11.6125,36.0625,-50.925,0.9956819,0.08374584,-0.02942401,0.027175112
88152918753610,0.44536412,1.1853445,9.230313,0.06750056,0.12370012,-0.0035124724,-11.425,35.9375,-51.025,0.995679,0.084327616,-0.028050419,0.026932208
88152948418297,0.4848457,1.14018,9.040981,0.0050396346,0.11026109,-0.05253437,-11.212501,35.787502,-51.1375,0.9956929,0.08463304,-0.026512032,0.027019763
88152968105120,0.6098707,1.0133604,9.627821,-0.041538805,0.00320704,-0.09651663,-11.1625,35.7625,-51.1375,0.9957191,0.08442801,-0.02589675,0.027291384
88152999758089,0.58983076,0.9984053,10.330712,0.10461059,-0.08185588,-0.20341797,-11.1125,35.725002,-51.2,0.99571353,0.08472067,-0.027057238,0.025396494
88153019464599,0.70648086,1.0253245,10.729117,0.17944153,0.03848448,-0.26190826,-11.0625,35.7125,-51.25,0.99565077,0.08630095,-0.027018934,0.022398155
88153039195328,0.7471589,0.9517452,10.168599,0.11575887,0.093309596,-0.31398448,-11.0375,35.675,-51.287502,0.99561155,0.08783695,-0.02582905,0.019369986
88153064960953,0.6029913,0.87248296,9.815658,-0.045509428,0.041844238,-0.34651303,-11.150001,35.5625,-51.3,0.9957546,0.08737379,-0.0246313,0.015231422
88153086334599,0.6891329,0.55513483,10.673783,-0.2243401,-0.016646065,-0.3848448,-11.2625,35.525,-51.287502,0.9960254,0.084783524,-0.024547668,0.011943568
88153114858245,0.7322037,0.14147563,11.775379,-0.18875721,-0.06994402,-0.37858346,-11.45,35.525,-51.2375,0.9963988,0.08086143,-0.025228128,0.003786148
88153134667412,0.5246264,-0.060717873,12.952349,0.17806709,0.03604102,-0.2516763,-11.6,35.537502,-51.1875,0.99615777,0.08415817,-0.024231805,1.2207033E-4
88153156303870,0.9508479,1.093819,10.790732,0.58505577,0.21548255,-0.117438756,-11.95,35.4875,-51.175,0.99563307,0.090799145,-0.021621957,-0.0016648171
88153181979026,1.8960128,1.8801605,8.151151,0.67744905,0.2922988,-0.12156209,-12.087501,35.4375,-51.225002,0.9951884,0.09616949,-0.01857676,-0.0025283587
88153202821161,2.4367907,2.207678,6.5147586,0.24831653,0.29749113,-0.36102107,-12.175,35.350002,-51.325,0.99530804,0.095397696,-0.015059242,-0.005868269
88153223177828,1.759622,1.654936,6.9595246,-0.56902057,0.27870706,-0.70967215,-12.275001,35.325,-51.350002,0.99614173,0.0860652,-0.011588326,-0.012657697
88153243377151,0.58235323,0.4429713,9.288938,-1.2748748,0.24098615,-0.85795957,-12.3625,35.3875,-51.4,0.9971132,0.072494045,-0.008290902,-0.021001415
88153265761734,-0.3179463,-0.6652047,11.303096,-1.043357,0.34284785,-0.3564396,-12.425,35.5125,-51.375,0.9978144,0.05976386,-0.004370731,-0.027849158
88153285591943,-0.7402795,-1.1039885,12.076576,-0.37705627,0.2921461,0.037262753,-12.525001,35.725002,-51.2,0.99812615,0.053264637,-0.0010641844,-0.030099183
88153305453036,-0.6622137,-0.52612185,11.331212,0.2640463,0.1443168,0.33719736,-12.55,36.0,-50.8875,0.99817014,0.053586226,8.9702994E-4,-0.028002301
88153338046057,0.8853444,1.7001005,8.003393,0.38453937,-0.27977607,0.16798781,-12.55,36.600002,-50.2125,0.99786216,0.06274034,-0.0013483106,-0.018246144
88153369185016,1.2550355,1.9420747,7.8679,-0.0058032153,-0.4149299,-0.11728604,-12.5625,37.1375,-49.7625,0.99780697,0.06388395,-0.0050743674,-0.016562922
88153399562411,0.83958167,1.0794622,9.122038,-0.38148504,-0.25870124,-0.2944368,-12.625,37.3125,-49.55,0.9980081,0.057601925,-0.011581893,-0.02297323
88153420591370,0.4528417,0.5596214,10.115957,-0.25396705,-0.085979216,-0.18570289,-12.7,37.4,-49.4375,0.9980656,0.05457417,-0.012750944,-0.026910622
88153448839391,0.4657031,0.5270192,10.000504,-0.07208204,0.043065965,-0.06139191,-12.8125,37.3875,-49.4625,0.9980607,0.05357969,-0.012519797,-0.029109355
88153468501266,0.5721837,0.94307125,9.527023,0.041844238,0.05742129,-0.003817905,-12.925,37.3875,-49.537502,0.9980473,0.053838823,-0.011936081,-0.029335761
88153500601995,0.4019942,1.2047862,9.576375,0.09758565,-0.00320704,-0.030390523,-13.1375,37.45,-49.4625,0.9979667,0.05543699,-0.01187475,-0.029123172
88153520452203,0.098703936,1.1338989,9.664311,0.10919208,0.016798781,0.004734202,-13.337501,37.55,-49.25,0.9978976,0.056523964,-0.011777097,-0.029441478
88153544259286,-0.15643078,1.2203395,9.803394,0.107359484,0.029474225,0.11255184,-13.5375,37.6125,-49.05,0.9978574,0.057523236,-0.011658834,-0.028910829
88153565757672,-0.03798606,1.3743775,10.019346,0.12873976,0.0050396346,0.27351472,-13.525001,37.5875,-48.95,0.99785393,0.058580652,-0.011849626,-0.026747886
88153603273349,0.95712906,2.065305,10.482059,0.3272708,-0.15256348,0.43249226,-13.375,37.475002,-49.025,0.9976801,0.0646679,-0.01486203,-0.015219677
88153634686786,1.8011973,2.2645075,11.197812,0.27030766,-0.20631959,0.26313,-13.2875,37.375,-49.1125,0.9973704,0.0694182,-0.018771859,-0.0090001505
88153665253193,1.4608182,1.6962122,11.98535,0.08155045,-0.052076224,-0.09010255,-13.0625,37.1375,-49.65,0.99728376,0.070323095,-0.01968476,-0.009607174
88153685224130,0.46869412,0.86231345,12.602099,0.13347395,0.047189303,-0.045967575,-12.925,37.025,-49.8,0.99720967,0.071155794,-0.019549554,-0.011296618
88153705607411,-0.56111693,0.2742773,12.636795,0.26572618,0.090560704,0.16905683,-12.85,36.925,-49.8375,0.9970592,0.073390655,-0.018856209,-0.011454463
88153735739911,0.29341987,0.5877371,10.62832,0.2525926,0.06750056,0.30237806,-12.7625,36.6125,-50.1125,0.99685514,0.076932095,-0.018231846,-0.005378025
88153767858974,0.096311115,0.36729828,10.031012,-0.36376998,-0.1547015,0.09911281,-12.7625,36.4875,-50.1875,0.99706787,0.073975615,-0.019434882,-0.0023670313
88153787626943,-0.43818563,-0.24915266,11.21845,-0.59544045,-0.24648394,0.10293072,-12.75,36.4,-50.2125,0.9974411,0.068042345,-0.021903373,-0.0013033543
88153816818661,0.03708875,-0.56560344,11.594721,-0.15974113,-0.1782198,0.5242747,-12.625,36.475002,-50.025,0.99780303,0.06066649,-0.026431253,0.0031714798
88153848133453,0.5515456,0.0634098,10.803595,0.23991714,-0.17974696,0.6530144,-12.45,36.6125,-50.075,0.9975846,0.0626141,-0.028642077,0.009169098
88153884877932,1.0956137,1.0304092,8.89502,0.69226253,-0.21410811,0.47189304,-12.375,36.7,-50.125,0.9964523,0.07444808,-0.033228695,0.020884372
88153907437828,1.0743774,0.9723833,8.175378,0.64751667,-0.1574504,0.28252497,-12.1125,36.65,-50.2125,0.9958622,0.08044396,-0.034793038,0.02401561
88153937787307,0.60628146,0.44925246,7.3974113,0.35414886,0.10797035,0.093615025,-11.95,36.5125,-50.412502,0.9951654,0.088530354,-0.034104183,0.02539884
88153969375120,0.3894319,0.5599205,7.04776,0.08048143,0.27763805,0.10461059,-11.675,35.9625,-50.787502,0.9950633,0.09032923,-0.031892374,0.025932975
88153989429599,0.23509483,0.8024929,6.826424,-0.06185006,0.21899502,0.09560034,-11.5375,35.675,-50.925,0.9950705,0.090776004,-0.029216401,0.027217027
88154017138245,0.39182472,1.3019946,7.862516,-0.15210533,0.109650224,0.05650499,-11.3625,35.412502,-51.100002,0.99527687,0.0882337,-0.026431253,0.030661525
88154038333453,0.47676992,1.3935201,8.515159,-0.14966187,0.0386372,-0.029626941,-11.1875,35.2125,-51.3,0.99539703,0.08689468,-0.026101362,0.030867621
88154066486265,0.32033914,1.3674982,8.902796,0.017867794,-0.017715078,-0.23457208,-10.975,35.05,-51.4625,0.9954814,0.086370334,-0.026018737,0.0296661
88154087919911,0.20967108,1.1814562,8.893823,0.047647454,-0.024281874,-0.2886336,-10.9375,35.075,-51.3875,0.995507,0.086778596,-0.025957959,0.027595181
88154119904286,0.039780676,0.70977104,8.800801,-0.017562363,-0.058032155,-0.30665413,-10.975,35.15,-51.2375,0.99568814,0.08627124,-0.026996864,0.020821847
88154164335432,0.5811568,0.8222337,10.240683,-0.06475167,-0.006261364,-0.19318599,-11.1625,35.275,-51.175,0.9959195,0.0844858,-0.027822124,0.015244134
88154184452411,0.77706915,1.3187444,10.295119,-0.06734784,0.03008509,-0.20799945,-11.3,35.325,-51.0875,0.9960166,0.083818674,-0.027413959,0.013184724
88154204818609,0.9601201,1.4712868,10.5589285,-0.13713914,-0.0036651888,-0.30604327,-11.4375,35.3625,-50.95,0.9961587,0.08252937,-0.027113078,0.011027619
88154244361161,1.029811,0.9846465,12.58864,-0.27137667,-0.194255,-0.5090031,-11.75,35.4375,-50.8875,0.99653214,0.07786728,-0.02913724,0.0033740907
88154270067151,1.0860424,0.47228336,13.929817,0.18066326,-0.033597562,-0.47555822,-11.962501,35.5125,-50.8,0.996581,0.07673292,-0.030551983,-0.0022275741
88154299420692,1.1668001,0.63948184,13.370195,0.6168207,0.19379686,-0.28053966,-12.4875,35.5875,-50.7375,0.99585676,0.08532882,-0.028433738,-0.01341219
88154333365953,2.0150557,1.2643076,10.709975,0.73975724,0.6688969,-0.309403,-12.95,35.375,-50.825,0.9945463,0.10119593,-0.016284382,-0.019286338
88154353622046,2.5085754,2.036292,7.6202426,-0.054061532,0.6840158,-0.6893609,-13.1125,35.2,-51.0125,0.9947758,0.09877932,-0.008969469,-0.024153579
88154384507567,1.172184,0.36191443,7.4943204,-1.084285,0.6018545,-1.0132719,-13.25,35.037502,-51.1875,0.9957433,0.08593438,-0.0018023466,-0.03327754
88154404450901,-0.03888337,-1.3151551,9.674182,-1.6873612,0.5577195,-0.9534072,-13.375,34.9875,-51.25,0.996708,0.06877739,0.004995943,-0.042636804
88154424189390,-0.8452646,-2.0252252,11.088639,-1.6432263,0.5042689,-0.52839804,-13.4125,35.0625,-51.2,0.997374,0.054591093,0.010072835,-0.046512954
88154447925953,-0.67806613,-1.4300107,11.446366,-0.3602575,-0.033444848,0.5083922,-13.212501,35.600002,-50.8375,0.99789745,0.046005934,0.01237374,-0.043943107
88154468252776,0.4331009,-0.2000998,11.073086,0.35598144,-0.2944368,0.6666062,-13.025001,35.9875,-50.5125,0.99825937,0.045292035,0.010584981,-0.03626105
88154495007046,2.585445,2.1499512,8.896515,0.76159567,-0.39385507,0.5038107,-12.875,36.425,-50.175,0.9979853,0.058708716,0.0025046736,-0.023925472
88154517253973,2.5169504,2.6006992,7.563114,0.79549867,-0.39828384,0.16203189,-12.7875,36.8375,-49.8375,0.99759877,0.065294385,-0.0013203924,-0.023057075
88154538096005,1.8442681,2.51037,7.023832,0.5337431,-0.39843655,-0.23090689,-12.712501,37.1375,-49.5875,0.9972967,0.06868438,-0.004989974,-0.025629243
88154569119026,0.2515455,1.0223335,8.26122,-0.09407318,-0.28038692,-0.6038398,-12.7,37.2375,-49.4375,0.9970919,0.0687412,-0.007923295,-0.031932767
88154589993244,0.0846461,0.5766702,8.914461,-0.22250749,-0.171653,-0.53023064,-12.8125,37.100002,-49.4875,0.9969606,0.066948086,-0.0096234465,-0.038665086
88154621368036,0.34486556,0.5386842,10.028021,-0.20983206,0.011759147,-0.32482734,-13.375,36.75,-49.625,0.9968065,0.0620319,-0.010411102,-0.04919812
88154657540848,0.40289152,0.81924266,10.323534,0.06398808,0.17653993,-0.17974696,-14.0625,36.575,-49.7125,0.99650204,0.06152186,-0.006985793,-0.056124076
88154684193036,-0.116351,1.466202,9.7298155,0.20967934,0.20494513,-0.14630212,-14.3875,36.575,-49.600002,0.99630004,0.06385864,-0.005134214,-0.057288185
88154704476526,-0.5288138,1.6863418,9.226724,0.30726498,0.14080434,-0.07208204,-14.625,36.5875,-49.5625,0.99610645,0.067046165,-0.0042339223,-0.057085983
88154737247203,-0.6559325,1.9588244,9.114262,0.3252855,-0.229227,0.1301142,-14.95,36.575,-49.725002,0.9958598,0.073177055,-0.00816321,-0.05330826
88154779416630,0.6436693,2.2929223,10.759925,0.26175556,-0.3074177,0.26480988,-15.087501,36.3375,-50.0875,0.99559855,0.07787139,-0.01490708,-0.049973596
88154801449234,1.0456635,2.2025933,11.255837,0.098960094,-0.1669188,0.24312419,-15.1,36.15,-50.2625,0.9956386,0.07787598,-0.016254615,-0.048732664
88154821652880,0.91405827,1.9172492,12.197114,-0.092546016,-0.03329213,0.15409064,-15.1125,35.975002,-50.4,0.99578404,0.07640948,-0.016138693,-0.04811754
88154841701057,0.2533401,1.3492528,12.899109,-0.1375973,0.062002774,0.053145237,-15.1,35.8,-50.575,0.9958867,0.07546266,-0.015378437,-0.047734488
88154861899078,-0.51176494,0.8141579,13.022937,7.6358096E-4,0.07055488,0.028863361,-15.125,35.7125,-50.675,0.9958443,0.07653468,-0.01490558,-0.047056798
88154886116578,-0.52582276,0.6619146,12.400504,0.19822562,0.06108648,0.11438443,-15.125,35.6375,-50.6875,0.9957097,0.07903108,-0.014448712,-0.04590785
88154917272046,-0.11485548,0.63888365,9.910473,-0.5177079,0.07941242,-0.025809037,-15.0,35.5125,-50.7125,0.9960084,0.07681123,-0.011770769,-0.043918177
88154937559546,-0.46331027,-0.08105687,9.984053,-0.8462004,-0.016035201,0.009468404,-14.900001,35.525,-50.5875,0.9965557,0.06952512,-0.011266898,-0.04377255
88154978944494,-1.0322039,-1.3013964,12.246765,-0.377209,-0.0490219,0.481056,-14.7,35.775,-50.3625,0.9975904,0.055335026,-0.011896064,-0.04012364
88155001499807,-0.5691927,-1.3806586,12.298211,0.17959425,-0.09407318,0.66003937,-14.587501,36.0125,-50.225002,0.99779654,0.05525769,-0.012953841,-0.03436513
88155021788036,-0.07447661,-0.83958167,11.550454,0.6806561,-0.13912445,0.71333736,-14.45,36.2125,-50.037502,0.9976729,0.060699888,-0.014895081,-0.027249038
88155041436057,0.35204405,-0.15074782,10.264611,0.9430225,-0.1660025,0.65942854,-14.325,36.375,-49.850002,0.99723095,0.0695638,-0.017161192,-0.019918794
88155067718661,0.98913306,0.62901324,7.929216,0.9436334,-0.1414152,0.5479457,-14.0,36.5,-49.7625,0.99663395,0.07843148,-0.019201936,-0.014162261
88155087848869,0.8569296,0.78394854,7.387242,0.765719,-0.035430156,0.42760533,-13.7875,36.425,-49.925,0.9960104,0.08632261,-0.020309947,-0.009956029
88155108157411,0.62183475,0.87278205,6.9873414,0.5398517,0.11835505,0.35323256,-13.525001,36.225002,-50.125,0.99554884,0.09187824,-0.019778028,-0.0070494944
88155140890223,0.27667013,1.1324034,6.3720865,0.1508836,0.2855793,0.30314165,-13.0125,35.525,-50.575,0.995191,0.09672576,-0.015410863,-0.0012567908
88155168062046,0.3059822,1.466202,6.7244296,-0.025045456,0.23808455,0.30726498,-12.6875,35.1375,-50.8375,0.99523896,0.09651394,-0.013328045,0.0026266403
88155189032463,0.6260222,1.7273189,7.355836,-0.1434005,0.15821397,0.2707658,-12.3,34.7625,-51.2,0.995375,0.09511917,-0.011992748,0.006098631
88155217323192,0.4438686,1.675275,8.407183,-0.1660025,0.033902995,-0.018936807,-11.775001,34.4,-51.65,0.99575883,0.090895675,-0.010838167,0.009213681
88155241504598,0.39511484,1.3887345,8.639286,-0.10338886,-0.07819069,-0.20204352,-11.5375,34.325,-51.7,0.99585485,0.08989872,-0.011252342,0.008048315
88155263441577,0.28295127,1.1291132,8.72812,-0.14004076,-0.13423753,-0.23090689,-11.375,34.3375,-51.75,0.9959604,0.088770226,-0.012048532,0.006132743
88155285293400,0.37806597,0.8641081,8.905189,-0.18738277,-0.20479241,-0.25106543,-11.275001,34.425,-51.775,0.99610245,0.08703451,-0.013608513,0.0044350345
88155305862202,0.5303093,0.76301134,9.472886,-0.17974696,-0.21532984,-0.27320927,-11.25,34.5625,-51.825,0.99624527,0.085148744,-0.015560015,0.0017176815
88155340130848,0.7710871,0.90508515,10.312468,-0.081397735,-0.103236146,-0.30665413,-11.5375,34.8375,-51.7375,0.99637693,0.08299004,-0.017931461,-0.0049283765
88155375397359,1.0483555,1.4653047,10.584651,-0.1122464,-0.08811724,-0.38835728,-11.8875,35.0125,-51.350002,0.99650645,0.080395974,-0.018609619,-0.012847574
88155402047515,0.78454673,1.46022,10.798809,-0.251829,-0.07284562,-0.5684097,-12.1625,35.100002,-51.2375,0.9966094,0.07806795,-0.018668378,-0.018071355
88155422906942,0.65264237,1.1350952,11.0659075,-0.26496258,-0.17791437,-0.59666216,-12.462501,35.2,-51.1375,0.996678,0.07551576,-0.019712374,-0.023277692
88155460516213,1.178166,0.97537434,12.283555,0.114079,-0.13087778,-0.47494736,-13.0625,35.350002,-50.8375,0.996343,0.07476496,-0.02260741,-0.03463809
88155486924025,2.076372,1.0911272,10.322637,0.2516763,0.0027488915,-0.54382235,-13.712501,35.4375,-50.6875,0.9959454,0.077248424,-0.022362536,-0.040316112
88155507443140,2.4963121,0.9669995,8.923434,-0.08124501,0.012064579,-0.85597426,-14.1375,35.4875,-50.6875,0.9957042,0.07685352,-0.021462865,-0.04696964
88155545227359,-0.06759724,-1.7006987,11.9973135,-1.4753911,-0.042302385,-1.4355322,-15.150001,35.75,-50.325,0.99565464,0.05456338,-0.019042186,-0.073021315
88155568194390,-1.0594223,-2.891427,13.497614,-0.90194184,0.30482152,-0.3828595,-15.675,35.9875,-49.925,0.99524885,0.040210634,-0.015881343,-0.08723852
88155588672984,-1.0689936,-3.225525,13.254144,-0.067958705,0.2953531,0.3741547,-16.175001,36.287502,-49.5875,0.99502224,0.03232536,-0.012057186,-0.09349008
88155608862567,-0.3260221,-2.3207388,12.2787695,0.67928165,0.3016145,0.8984294,-16.5625,36.600002,-49.3125,0.9952457,0.033092763,-0.009586212,-0.09109889
88155640702723,1.8281165,0.8985049,8.5112705,1.0881029,0.19837834,1.0567961,-16.9125,37.100002,-48.8625,0.99613553,0.05160933,-0.007307925,-0.07068957
88155669216942,2.4254248,2.2402802,7.092027,0.83719015,-0.09544762,0.37873617,-16.875,37.2375,-48.7375,0.99616265,0.06226292,-0.008156818,-0.060965657
88155689170483,2.399702,2.8492537,6.3741803,0.39813113,-0.21395539,-0.16111559,-16.7,37.2375,-48.787502,0.99598753,0.069463596,-0.009893723,-0.05555031
88155718393661,0.8673982,1.4377873,7.3917284,-0.003817905,-0.25320345,-0.5416843,-16.2125,36.9,-49.287502,0.9953189,0.06981835,-0.014611261,-0.06520875
